Indicator,State,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval,Quartile Range
Symptoms of Depressive Disorder,Minnesota,04/02/2024,04/29/2024,12.7,10.3,15.4,10.3 - 15.4,8.9-12.7
Symptoms of Depressive Disorder,Mississippi,04/02/2024,04/29/2024,18.0,14.7,21.8,14.7 - 21.8,15.0-20.4
Symptoms of Depressive Disorder,Missouri,04/02/2024,04/29/2024,14.2,11.4,17.4,11.4 - 17.4,14.1-14.9
Symptoms of Depressive Disorder,Montana,04/02/2024,04/29/2024,13.8,9.6,18.9,9.6 - 18.9,12.8-14.0
Symptoms of Depressive Disorder,Nebraska,04/02/2024,04/29/2024,10.1,8.2,12.2,8.2 - 12.2,8.9-12.7
Symptoms of Depressive Disorder,Nevada,04/02/2024,04/29/2024,17.2,13.5,21.4,13.5 - 21.4,15.0-20.4
Symptoms of Depressive Disorder,New Hampshire,04/02/2024,04/29/2024,14.5,11.3,18.1,11.3 - 18.1,14.1-14.9
Symptoms of Depressive Disorder,New Jersey,04/02/2024,04/29/2024,12.2,9.4,15.5,9.4 - 15.5,8.9-12.7
Symptoms of Depressive Disorder,New Mexico,04/02/2024,04/29/2024,13.9,10.8,17.5,10.8 - 17.5,12.8-14.0
Symptoms of Depressive Disorder,New York,04/02/2024,04/29/2024,11.1,8.7,13.9,8.7 - 13.9,8.9-12.7
Symptoms of Depressive Disorder,North Carolina,04/02/2024,04/29/2024,11.3,8.9,14.1,8.9 - 14.1,8.9-12.7
Symptoms of Depressive Disorder,North Dakota,04/02/2024,04/29/2024,8.9,6.7,11.7,6.7 - 11.7,8.9-12.7
Symptoms of Depressive Disorder,Ohio,04/02/2024,04/29/2024,13.3,10.6,16.5,10.6 - 16.5,12.8-14.0
Symptoms of Depressive Disorder,Oklahoma,04/02/2024,04/29/2024,17.1,14.2,20.2,14.2 - 20.2,15.0-20.4
Symptoms of Depressive Disorder,Oregon,04/02/2024,04/29/2024,15.2,12.8,17.9,12.8 - 17.9,15.0-20.4
Symptoms of Depressive Disorder,Pennsylvania,04/02/2024,04/29/2024,14.0,11.9,16.3,11.9 - 16.3,12.8-14.0
Symptoms of Depressive Disorder,Rhode Island,04/02/2024,04/29/2024,14.4,10.6,18.8,10.6 - 18.8,14.1-14.9
Symptoms of Depressive Disorder,South Carolina,04/02/2024,04/29/2024,13.5,10.5,17.1,10.5 - 17.1,12.8-14.0
Symptoms of Depressive Disorder,South Dakota,04/02/2024,04/29/2024,12.5,9.0,16.7,9.0 - 16.7,8.9-12.7
Symptoms of Depressive Disorder,Tennessee,04/02/2024,04/29/2024,17.2,13.8,21.1,13.8 - 21.1,15.0-20.4
Symptoms of Depressive Disorder,Texas,04/02/2024,04/29/2024,17.1,14.5,20.0,14.5 - 20.0,15.0-20.4
Symptoms of Depressive Disorder,Utah,04/02/2024,04/29/2024,14.8,12.2,17.6,12.2 - 17.6,14.1-14.9
Symptoms of Depressive Disorder,Vermont,04/02/2024,04/29/2024,14.7,11.0,19.2,11.0 - 19.2,14.1-14.9
Symptoms of Depressive Disorder,Virginia,04/02/2024,04/29/2024,12.6,10.0,15.5,10.0 - 15.5,8.9-12.7
Symptoms of Depressive Disorder,Washington,04/02/2024,04/29/2024,16.1,13.5,18.9,13.5 - 18.9,15.0-20.4
Symptoms of Depressive Disorder,West Virginia,04/02/2024,04/29/2024,19.0,15.3,23.2,15.3 - 23.2,15.0-20.4
Symptoms of Depressive Disorder,Wisconsin,04/02/2024,04/29/2024,10.7,8.1,13.7,8.1 - 13.7,8.9-12.7
Symptoms of Depressive Disorder,Wyoming,04/02/2024,04/29/2024,15.4,11.4,20.3,11.4 - 20.3,15.0-20.4
Symptoms of Anxiety Disorder,Alabama,04/02/2024,04/29/2024,18.8,15.6,22.3,15.6 - 22.3,18.6-19.3
Symptoms of Anxiety Disorder,Alaska,04/02/2024,04/29/2024,20.7,16.5,25.4,16.5 - 25.4,19.4-22.1
Symptoms of Anxiety Disorder,Arizona,04/02/2024,04/29/2024,19.5,16.4,23.0,16.4 - 23.0,19.4-22.1
Symptoms of Anxiety Disorder,Arkansas,04/02/2024,04/29/2024,19.1,15.8,22.9,15.8 - 22.9,18.6-19.3
Symptoms of Anxiety Disorder,California,04/02/2024,04/29/2024,16.4,14.4,18.6,14.4 - 18.6,16.2-18.5
Symptoms of Anxiety Disorder,Colorado,04/02/2024,04/29/2024,18.7,15.5,22.2,15.5 - 22.2,18.6-19.3
Symptoms of Anxiety Disorder,Connecticut,04/02/2024,04/29/2024,19.4,15.9,23.3,15.9 - 23.3,19.4-22.1
Symptoms of Anxiety Disorder,Delaware,04/02/2024,04/29/2024,19.0,14.4,24.4,14.4 - 24.4,18.6-19.3
Symptoms of Anxiety Disorder,District of Columbia,04/02/2024,04/29/2024,17.2,12.7,22.5,12.7 - 22.5,16.2-18.5
Symptoms of Anxiety Disorder,Florida,04/02/2024,04/29/2024,16.5,13.9,19.3,13.9 - 19.3,16.2-18.5
Symptoms of Anxiety Disorder,Georgia,04/02/2024,04/29/2024,16.9,14.7,19.4,14.7 - 19.4,16.2-18.5
Symptoms of Anxiety Disorder,Hawaii,04/02/2024,04/29/2024,10.9,7.7,14.9,7.7 - 14.9,10.9-16.1
Symptoms of Anxiety Disorder,Idaho,04/02/2024,04/29/2024,16.7,14.1,19.6,14.1 - 19.6,16.2-18.5
Symptoms of Anxiety Disorder,Illinois,04/02/2024,04/29/2024,15.2,12.5,18.2,12.5 - 18.2,10.9-16.1
Symptoms of Anxiety Disorder,Indiana,04/02/2024,04/29/2024,17.1,14.4,20.2,14.4 - 20.2,16.2-18.5
Symptoms of Anxiety Disorder,Iowa,04/02/2024,04/29/2024,16.1,12.8,19.9,12.8 - 19.9,10.9-16.1
Symptoms of Anxiety Disorder,Kansas,04/02/2024,04/29/2024,15.8,12.8,19.2,12.8 - 19.2,10.9-16.1
Symptoms of Anxiety Disorder,Kentucky,04/02/2024,04/29/2024,20.0,16.4,24.0,16.4 - 24.0,19.4-22.1
Symptoms of Anxiety Disorder,Louisiana,04/02/2024,04/29/2024,22.0,18.4,26.0,18.4 - 26.0,19.4-22.1
Symptoms of Anxiety Disorder,Maine,04/02/2024,04/29/2024,19.3,15.3,23.8,15.3 - 23.8,18.6-19.3
Symptoms of Anxiety Disorder,Maryland,04/02/2024,04/29/2024,15.0,12.0,18.4,12.0 - 18.4,10.9-16.1
Symptoms of Anxiety Disorder,Massachusetts,04/02/2024,04/29/2024,18.5,15.5,21.7,15.5 - 21.7,16.2-18.5
Symptoms of Anxiety Disorder,Michigan,04/02/2024,04/29/2024,16.8,14.1,19.8,14.1 - 19.8,16.2-18.5
Symptoms of Anxiety Disorder,Minnesota,04/02/2024,04/29/2024,16.4,14.2,18.8,14.2 - 18.8,16.2-18.5
Symptoms of Anxiety Disorder,Mississippi,04/02/2024,04/29/2024,21.1,17.1,25.6,17.1 - 25.6,19.4-22.1
Symptoms of Anxiety Disorder,Missouri,04/02/2024,04/29/2024,18.6,15.1,22.4,15.1 - 22.4,18.6-19.3
Symptoms of Anxiety Disorder,Montana,04/02/2024,04/29/2024,17.5,13.7,22.0,13.7 - 22.0,16.2-18.5
Symptoms of Anxiety Disorder,Nebraska,04/02/2024,04/29/2024,15.2,11.8,19.2,11.8 - 19.2,10.9-16.1
Symptoms of Anxiety Disorder,Nevada,04/02/2024,04/29/2024,21.7,17.7,26.2,17.7 - 26.2,19.4-22.1
Symptoms of Anxiety Disorder,New Hampshire,04/02/2024,04/29/2024,18.7,15.8,21.9,15.8 - 21.9,18.6-19.3
Symptoms of Anxiety Disorder,New Jersey,04/02/2024,04/29/2024,14.9,12.1,17.9,12.1 - 17.9,10.9-16.1
Symptoms of Anxiety Disorder,New Mexico,04/02/2024,04/29/2024,19.0,15.5,22.8,15.5 - 22.8,18.6-19.3
Symptoms of Anxiety Disorder,New York,04/02/2024,04/29/2024,13.2,10.8,15.8,10.8 - 15.8,10.9-16.1
Symptoms of Anxiety Disorder,North Carolina,04/02/2024,04/29/2024,14.7,12.3,17.3,12.3 - 17.3,10.9-16.1
Symptoms of Anxiety Disorder,North Dakota,04/02/2024,04/29/2024,15.6,12.3,19.5,12.3 - 19.5,10.9-16.1
Symptoms of Anxiety Disorder,Ohio,04/02/2024,04/29/2024,16.1,13.4,19.2,13.4 - 19.2,10.9-16.1
Symptoms of Anxiety Disorder,Oklahoma,04/02/2024,04/29/2024,21.8,18.7,25.1,18.7 - 25.1,19.4-22.1
Symptoms of Anxiety Disorder,Oregon,04/02/2024,04/29/2024,18.9,16.4,21.5,16.4 - 21.5,18.6-19.3
Symptoms of Anxiety Disorder,Pennsylvania,04/02/2024,04/29/2024,18.2,15.7,20.9,15.7 - 20.9,16.2-18.5
Symptoms of Anxiety Disorder,Rhode Island,04/02/2024,04/29/2024,19.4,15.3,24.0,15.3 - 24.0,19.4-22.1
Symptoms of Anxiety Disorder,South Carolina,04/02/2024,04/29/2024,19.2,15.6,23.2,15.6 - 23.2,18.6-19.3
Symptoms of Anxiety Disorder,South Dakota,04/02/2024,04/29/2024,15.0,11.4,19.2,11.4 - 19.2,10.9-16.1
Symptoms of Anxiety Disorder,Tennessee,04/02/2024,04/29/2024,19.3,16.5,22.4,16.5 - 22.4,18.6-19.3
Symptoms of Anxiety Disorder,Texas,04/02/2024,04/29/2024,22.1,19.3,25.0,19.3 - 25.0,19.4-22.1
Symptoms of Anxiety Disorder,Utah,04/02/2024,04/29/2024,18.9,16.6,21.5,16.6 - 21.5,18.6-19.3
Symptoms of Anxiety Disorder,Vermont,04/02/2024,04/29/2024,16.6,11.8,22.4,11.8 - 22.4,16.2-18.5
Symptoms of Anxiety Disorder,Virginia,04/02/2024,04/29/2024,15.8,13.2,18.7,13.2 - 18.7,10.9-16.1
Symptoms of Anxiety Disorder,Washington,04/02/2024,04/29/2024,18.6,15.8,21.8,15.8 - 21.8,18.6-19.3
Symptoms of Anxiety Disorder,West Virginia,04/02/2024,04/29/2024,22.1,18.1,26.4,18.1 - 26.4,19.4-22.1
Symptoms of Anxiety Disorder,Wisconsin,04/02/2024,04/29/2024,13.7,10.7,17.0,10.7 - 17.0,10.9-16.1
Symptoms of Anxiety Disorder,Wyoming,04/02/2024,04/29/2024,21.3,16.9,26.3,16.9 - 26.3,19.4-22.1
Symptoms of Anxiety Disorder or Depressive Disorder,Alabama,04/02/2024,04/29/2024,20.9,17.6,24.5,17.6 - 24.5,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Alaska,04/02/2024,04/29/2024,26.2,21.4,31.4,21.4 - 31.4,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Arizona,04/02/2024,04/29/2024,22.6,19.3,26.1,19.3 - 26.1,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Arkansas,04/02/2024,04/29/2024,22.5,18.9,26.4,18.9 - 26.4,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,California,04/02/2024,04/29/2024,19.5,17.3,21.9,17.3 - 21.9,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Colorado,04/02/2024,04/29/2024,21.3,17.8,25.2,17.8 - 25.2,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Connecticut,04/02/2024,04/29/2024,22.7,19.1,26.7,19.1 - 26.7,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Delaware,04/02/2024,04/29/2024,22.9,17.9,28.5,17.9 - 28.5,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,District of Columbia,04/02/2024,04/29/2024,20.5,15.6,26.2,15.6 - 26.2,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Florida,04/02/2024,04/29/2024,20.3,17.4,23.5,17.4 - 23.5,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Georgia,04/02/2024,04/29/2024,20.8,18.3,23.6,18.3 - 23.6,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Hawaii,04/02/2024,04/29/2024,14.8,11.4,18.8,11.4 - 18.8,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Idaho,04/02/2024,04/29/2024,20.5,18.1,23.1,18.1 - 23.1,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Illinois,04/02/2024,04/29/2024,19.3,16.4,22.5,16.4 - 22.5,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Indiana,04/02/2024,04/29/2024,22.1,19.0,25.4,19.0 - 25.4,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Iowa,04/02/2024,04/29/2024,21.2,17.6,25.2,17.6 - 25.2,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Kansas,04/02/2024,04/29/2024,21.7,18.2,25.5,18.2 - 25.5,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Kentucky,04/02/2024,04/29/2024,23.1,19.2,27.3,19.2 - 27.3,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Louisiana,04/02/2024,04/29/2024,26.7,22.9,30.8,22.9 - 30.8,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Maine,04/02/2024,04/29/2024,21.1,16.9,25.9,16.9 - 25.9,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Maryland,04/02/2024,04/29/2024,17.7,14.5,21.3,14.5 - 21.3,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Massachusetts,04/02/2024,04/29/2024,22.0,18.7,25.5,18.7 - 25.5,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Michigan,04/02/2024,04/29/2024,21.3,18.1,24.8,18.1 - 24.8,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Minnesota,04/02/2024,04/29/2024,20.5,18.0,23.2,18.0 - 23.2,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Mississippi,04/02/2024,04/29/2024,26.0,22.3,30.1,22.3 - 30.1,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Missouri,04/02/2024,04/29/2024,21.2,17.7,25.0,17.7 - 25.0,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Montana,04/02/2024,04/29/2024,20.7,16.3,25.8,16.3 - 25.8,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Nebraska,04/02/2024,04/29/2024,17.8,14.4,21.6,14.4 - 21.6,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Nevada,04/02/2024,04/29/2024,26.2,21.9,30.8,21.9 - 30.8,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,New Hampshire,04/02/2024,04/29/2024,22.3,19.1,25.7,19.1 - 25.7,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,New Jersey,04/02/2024,04/29/2024,18.6,15.4,22.0,15.4 - 22.0,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,New Mexico,04/02/2024,04/29/2024,21.5,17.8,25.5,17.8 - 25.5,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,New York,04/02/2024,04/29/2024,16.6,13.8,19.8,13.8 - 19.8,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,North Carolina,04/02/2024,04/29/2024,17.9,15.1,21.0,15.1 - 21.0,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,North Dakota,04/02/2024,04/29/2024,17.9,14.4,21.8,14.4 - 21.8,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Ohio,04/02/2024,04/29/2024,19.5,16.4,22.8,16.4 - 22.8,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Oklahoma,04/02/2024,04/29/2024,25.0,21.8,28.4,21.8 - 28.4,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Oregon,04/02/2024,04/29/2024,23.0,20.7,25.4,20.7 - 25.4,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Pennsylvania,04/02/2024,04/29/2024,21.4,19.0,23.9,19.0 - 23.9,19.6-21.4
Symptoms of Anxiety Disorder or Depressive Disorder,Rhode Island,04/02/2024,04/29/2024,22.3,18.1,26.9,18.1 - 26.9,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,South Carolina,04/02/2024,04/29/2024,22.2,18.3,26.5,18.3 - 26.5,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,South Dakota,04/02/2024,04/29/2024,18.5,14.4,23.3,14.4 - 23.3,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Tennessee,04/02/2024,04/29/2024,24.7,20.9,28.8,20.9 - 28.8,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Texas,04/02/2024,04/29/2024,26.6,23.9,29.6,23.9 - 29.6,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Utah,04/02/2024,04/29/2024,22.4,19.8,25.2,19.8 - 25.2,21.5-23.0
Symptoms of Anxiety Disorder or Depressive Disorder,Vermont,04/02/2024,04/29/2024,24.2,18.8,30.2,18.8 - 30.2,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Virginia,04/02/2024,04/29/2024,18.9,16.3,21.7,16.3 - 21.7,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Washington,04/02/2024,04/29/2024,23.9,20.8,27.1,20.8 - 27.1,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,West Virginia,04/02/2024,04/29/2024,26.8,22.5,31.5,22.5 - 31.5,23.1-26.8
Symptoms of Anxiety Disorder or Depressive Disorder,Wisconsin,04/02/2024,04/29/2024,16.9,13.6,20.6,13.6 - 20.6,14.8-19.5
Symptoms of Anxiety Disorder or Depressive Disorder,Wyoming,04/02/2024,04/29/2024,23.3,18.9,28.1,18.9 - 28.1,23.1-26.8
Symptoms of Depressive Disorder,Alabama,04/30/2024,05/27/2024,14.8,11.5,18.6,11.5 - 18.6,14.4-15.0
Symptoms of Depressive Disorder,Alaska,04/30/2024,05/27/2024,14.5,10.5,19.4,10.5 - 19.4,14.4-15.0
Symptoms of Depressive Disorder,Arizona,04/30/2024,05/27/2024,14.9,11.6,18.8,11.6 - 18.8,14.4-15.0
Symptoms of Depressive Disorder,Arkansas,04/30/2024,05/27/2024,16.2,12.6,20.4,12.6 - 20.4,15.1-18.6
Symptoms of Depressive Disorder,California,04/30/2024,05/27/2024,14.4,11.8,17.3,11.8 - 17.3,14.4-15.0
Symptoms of Depressive Disorder,Colorado,04/30/2024,05/27/2024,12.3,9.9,14.9,9.9 - 14.9,8.2-12.3
Symptoms of Depressive Disorder,Connecticut,04/30/2024,05/27/2024,12.2,9.1,15.9,9.1 - 15.9,8.2-12.3
Symptoms of Depressive Disorder,Delaware,04/30/2024,05/27/2024,9.2,6.5,12.5,6.5 - 12.5,8.2-12.3
Symptoms of Depressive Disorder,District of Columbia,04/30/2024,05/27/2024,10.3,6.8,14.8,6.8 - 14.8,8.2-12.3
Symptoms of Depressive Disorder,Florida,04/30/2024,05/27/2024,14.6,12.2,17.4,12.2 - 17.4,14.4-15.0
Symptoms of Depressive Disorder,Georgia,04/30/2024,05/27/2024,14.4,11.7,17.4,11.7 - 17.4,14.4-15.0
Symptoms of Depressive Disorder,Hawaii,04/30/2024,05/27/2024,14.3,9.6,20.2,9.6 - 20.2,12.4-14.3
Symptoms of Depressive Disorder,Idaho,04/30/2024,05/27/2024,12.9,10.2,16.1,10.2 - 16.1,12.4-14.3
Symptoms of Depressive Disorder,Illinois,04/30/2024,05/27/2024,11.6,9.5,14.0,9.5 - 14.0,8.2-12.3
Symptoms of Depressive Disorder,Indiana,04/30/2024,05/27/2024,16.3,13.7,19.2,13.7 - 19.2,15.1-18.6
Symptoms of Depressive Disorder,Iowa,04/30/2024,05/27/2024,12.0,9.1,15.4,9.1 - 15.4,8.2-12.3
Symptoms of Depressive Disorder,Kansas,04/30/2024,05/27/2024,15.3,12.6,18.4,12.6 - 18.4,15.1-18.6
Symptoms of Depressive Disorder,Kentucky,04/30/2024,05/27/2024,14.0,11.0,17.5,11.0 - 17.5,12.4-14.3
Symptoms of Depressive Disorder,Louisiana,04/30/2024,05/27/2024,14.3,11.2,17.8,11.2 - 17.8,12.4-14.3
Symptoms of Depressive Disorder,Maine,04/30/2024,05/27/2024,14.5,10.7,19.0,10.7 - 19.0,14.4-15.0
Symptoms of Depressive Disorder,Maryland,04/30/2024,05/27/2024,12.8,10.0,16.0,10.0 - 16.0,12.4-14.3
Symptoms of Depressive Disorder,Massachusetts,04/30/2024,05/27/2024,13.1,10.8,15.7,10.8 - 15.7,12.4-14.3
Symptoms of Depressive Disorder,Michigan,04/30/2024,05/27/2024,14.1,11.5,17.2,11.5 - 17.2,12.4-14.3
Symptoms of Depressive Disorder,Minnesota,04/30/2024,05/27/2024,12.2,8.8,16.3,8.8 - 16.3,8.2-12.3
Symptoms of Depressive Disorder,Mississippi,04/30/2024,05/27/2024,15.0,12.0,18.4,12.0 - 18.4,14.4-15.0
Symptoms of Depressive Disorder,Missouri,04/30/2024,05/27/2024,15.2,12.0,18.8,12.0 - 18.8,15.1-18.6
Symptoms of Depressive Disorder,Montana,04/30/2024,05/27/2024,12.2,8.9,16.1,8.9 - 16.1,8.2-12.3
Symptoms of Depressive Disorder,Nebraska,04/30/2024,05/27/2024,14.1,11.0,17.6,11.0 - 17.6,12.4-14.3
Symptoms of Depressive Disorder,Nevada,04/30/2024,05/27/2024,17.3,13.7,21.3,13.7 - 21.3,15.1-18.6
Symptoms of Depressive Disorder,New Hampshire,04/30/2024,05/27/2024,13.6,10.2,17.5,10.2 - 17.5,12.4-14.3
Symptoms of Depressive Disorder,New Jersey,04/30/2024,05/27/2024,14.6,11.2,18.4,11.2 - 18.4,14.4-15.0
Symptoms of Depressive Disorder,New Mexico,04/30/2024,05/27/2024,15.1,11.9,18.8,11.9 - 18.8,15.1-18.6
Symptoms of Depressive Disorder,New York,04/30/2024,05/27/2024,14.3,10.4,19.1,10.4 - 19.1,12.4-14.3
Symptoms of Depressive Disorder,North Carolina,04/30/2024,05/27/2024,12.3,9.6,15.4,9.6 - 15.4,8.2-12.3
Symptoms of Depressive Disorder,North Dakota,04/30/2024,05/27/2024,13.0,9.7,17.0,9.7 - 17.0,12.4-14.3
Symptoms of Depressive Disorder,Ohio,04/30/2024,05/27/2024,14.5,11.9,17.5,11.9 - 17.5,14.4-15.0
Symptoms of Depressive Disorder,Oklahoma,04/30/2024,05/27/2024,16.5,13.1,20.3,13.1 - 20.3,15.1-18.6
Symptoms of Depressive Disorder,Oregon,04/30/2024,05/27/2024,14.1,11.9,16.5,11.9 - 16.5,12.4-14.3
Symptoms of Depressive Disorder,Pennsylvania,04/30/2024,05/27/2024,11.9,9.4,14.8,9.4 - 14.8,8.2-12.3
Symptoms of Depressive Disorder,Rhode Island,04/30/2024,05/27/2024,15.5,11.3,20.5,11.3 - 20.5,15.1-18.6
Symptoms of Depressive Disorder,South Carolina,04/30/2024,05/27/2024,12.9,10.1,16.2,10.1 - 16.2,12.4-14.3
Symptoms of Depressive Disorder,South Dakota,04/30/2024,05/27/2024,10.1,6.7,14.5,6.7 - 14.5,8.2-12.3
Symptoms of Depressive Disorder,Tennessee,04/30/2024,05/27/2024,14.5,11.7,17.6,11.7 - 17.6,14.4-15.0
Symptoms of Depressive Disorder,Texas,04/30/2024,05/27/2024,15.1,12.7,17.7,12.7 - 17.7,15.1-18.6
Symptoms of Depressive Disorder,Utah,04/30/2024,05/27/2024,14.7,12.3,17.5,12.3 - 17.5,14.4-15.0
Symptoms of Depressive Disorder,Vermont,04/30/2024,05/27/2024,8.2,4.9,12.8,4.9 - 12.8,8.2-12.3
Symptoms of Depressive Disorder,Virginia,04/30/2024,05/27/2024,12.0,9.5,14.8,9.5 - 14.8,8.2-12.3
Symptoms of Depressive Disorder,Washington,04/30/2024,05/27/2024,15.7,13.4,18.3,13.4 - 18.3,15.1-18.6
Symptoms of Depressive Disorder,West Virginia,04/30/2024,05/27/2024,17.8,13.6,22.7,13.6 - 22.7,15.1-18.6
Symptoms of Depressive Disorder,Wisconsin,04/30/2024,05/27/2024,11.3,8.6,14.5,8.6 - 14.5,8.2-12.3
Symptoms of Depressive Disorder,Wyoming,04/30/2024,05/27/2024,18.6,14.2,23.8,14.2 - 23.8,15.1-18.6
Symptoms of Anxiety Disorder,Alabama,04/30/2024,05/27/2024,16.5,13.2,20.3,13.2 - 20.3,12.5-16.5
Symptoms of Anxiety Disorder,Alaska,04/30/2024,05/27/2024,21.5,16.6,27.1,16.6 - 27.1,19.3-22.8
Symptoms of Anxiety Disorder,Arizona,04/30/2024,05/27/2024,19.3,15.8,23.2,15.8 - 23.2,19.3-22.8
Symptoms of Anxiety Disorder,Arkansas,04/30/2024,05/27/2024,20.4,16.8,24.5,16.8 - 24.5,19.3-22.8
Symptoms of Anxiety Disorder,California,04/30/2024,05/27/2024,16.0,13.9,18.3,13.9 - 18.3,12.5-16.5
Symptoms of Anxiety Disorder,Colorado,04/30/2024,05/27/2024,19.4,16.4,22.6,16.4 - 22.6,19.3-22.8
Symptoms of Anxiety Disorder,Connecticut,04/30/2024,05/27/2024,16.5,13.3,20.2,13.3 - 20.2,12.5-16.5
Symptoms of Anxiety Disorder,Delaware,04/30/2024,05/27/2024,17.9,13.3,23.2,13.3 - 23.2,16.6-18.1
Symptoms of Anxiety Disorder,District of Columbia,04/30/2024,05/27/2024,12.9,8.9,18.0,8.9 - 18.0,12.5-16.5
Symptoms of Anxiety Disorder,Florida,04/30/2024,05/27/2024,18.1,15.6,20.8,15.6 - 20.8,16.6-18.1
Symptoms of Anxiety Disorder,Georgia,04/30/2024,05/27/2024,18.4,15.7,21.2,15.7 - 21.2,18.2-19.2
Symptoms of Anxiety Disorder,Hawaii,04/30/2024,05/27/2024,12.6,9.2,16.7,9.2 - 16.7,12.5-16.5
Symptoms of Anxiety Disorder,Idaho,04/30/2024,05/27/2024,16.0,13.6,18.6,13.6 - 18.6,12.5-16.5
Symptoms of Anxiety Disorder,Illinois,04/30/2024,05/27/2024,16.2,13.6,19.1,13.6 - 19.1,12.5-16.5
Symptoms of Anxiety Disorder,Indiana,04/30/2024,05/27/2024,19.7,16.6,23.1,16.6 - 23.1,19.3-22.8
Symptoms of Anxiety Disorder,Iowa,04/30/2024,05/27/2024,19.2,15.9,22.9,15.9 - 22.9,18.2-19.2
Symptoms of Anxiety Disorder,Kansas,04/30/2024,05/27/2024,17.9,14.5,21.8,14.5 - 21.8,16.6-18.1
Symptoms of Anxiety Disorder,Kentucky,04/30/2024,05/27/2024,19.6,16.4,23.0,16.4 - 23.0,19.3-22.8
Symptoms of Anxiety Disorder,Louisiana,04/30/2024,05/27/2024,18.8,15.6,22.4,15.6 - 22.4,18.2-19.2
Symptoms of Anxiety Disorder,Maine,04/30/2024,05/27/2024,19.9,16.0,24.2,16.0 - 24.2,19.3-22.8
Symptoms of Anxiety Disorder,Maryland,04/30/2024,05/27/2024,16.1,13.3,19.3,13.3 - 19.3,12.5-16.5
Symptoms of Anxiety Disorder,Massachusetts,04/30/2024,05/27/2024,16.5,14.0,19.2,14.0 - 19.2,12.5-16.5
Symptoms of Anxiety Disorder,Michigan,04/30/2024,05/27/2024,19.2,16.3,22.4,16.3 - 22.4,18.2-19.2
Symptoms of Anxiety Disorder,Minnesota,04/30/2024,05/27/2024,16.7,13.5,20.2,13.5 - 20.2,16.6-18.1
Symptoms of Anxiety Disorder,Mississippi,04/30/2024,05/27/2024,18.8,14.9,23.2,14.9 - 23.2,18.2-19.2
Symptoms of Anxiety Disorder,Missouri,04/30/2024,05/27/2024,19.1,16.2,22.4,16.2 - 22.4,18.2-19.2
